Entity,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31,Dim_32,Dim_33,Dim_34,Dim_35,Dim_36,Dim_37,Dim_38,Dim_39,Dim_40,Dim_41,Dim_42,Dim_43,Dim_44,Dim_45,Dim_46,Dim_47,Dim_48,Dim_49
http://dbpedia.org/class/yago/Park108615374,-0.16337316,-0.3140345,0.15924521,1.0802766,-1.1531723,-0.83422697,-1.1353059,-0.27787533,-0.26712865,-0.19771478,-0.64189297,1.6809623,1.113756,-0.15683168,0.47391796,0.57351226,0.4219617,0.18694213,-0.13312307,0.3032155,0.12518139,-0.043352142,-0.16570881,-0.6113587,-0.60697126,-1.1657568,0.6098474,0.06428745,0.56666553,-0.25842118,-0.56413424,-0.5543676,-0.5866972,0.71261877,0.91372496,0.21394528,-0.36083883,0.62810594,-1.0304317,0.88923985,0.11221561,-0.9436175,0.44172692,-0.6936317,-0.18626185,-1.063831,-0.686025,-0.11856673,0.2682317,-0.3647956
http://en.wikipedia.org/wiki/Anna_Stecksén,-0.16867775,0.8381949,-0.012220817,0.19349693,1.1358671,0.9387759,-0.17659807,-0.38272426,0.7035919,0.1363957,0.92898667,-0.5215426,0.86051995,0.96926093,0.8728313,0.25745597,0.2185394,0.49282804,0.006890272,-0.77827096,0.08185571,0.42752972,0.01861215,-0.054947607,0.6569014,-0.9363658,-0.13498907,0.25313565,0.32775158,0.44459835,0.7736487,0.40994248,0.13344336,-1.0514454,-1.0763196,0.14274064,0.00084995397,-0.2669372,-0.1947973,-0.8007824,-0.23652673,-0.6665909,0.23264201,-0.13382436,-0.18910053,0.32362053,0.3319786,0.18851073,0.03855038,-0.39565727
http://dbpedia.org/resource/Celebrity_Mastermind,1.1183293,-0.011009891,-0.38697767,0.85927975,0.19156186,0.78768504,0.54322463,0.8677725,-0.96250737,0.13373797,0.5405904,0.028517444,0.49886775,0.049305364,-0.16866305,0.19855736,-0.32123402,-1.2878363,0.3334842,0.5200699,-0.96112114,0.5118754,-0.69588065,0.20950288,-1.079625,-0.099628344,-0.95296353,-0.26473308,-0.18312782,-0.9513648,0.23571265,0.81368273,-0.9665104,-0.16986848,-0.10521546,-0.89149,0.5476731,0.45650136,-0.17888972,-0.49298805,-0.2688257,-0.045045473,1.0591394,-1.0329119,0.87183976,0.7531537,-0.15830432,0.41715384,-0.3686275,-0.012525183
http://dbpedia.org/class/yago/Location100027167,-1.2890831,0.08723638,1.8674815,-0.95170444,-0.81776065,-1.1292977,-1.0147815,-0.4260445,0.08910238,-0.051808484,-1.7729362,2.1601746,0.5201415,-2.3707447,-0.79281205,-0.77444804,-0.8140836,-0.5293973,-0.6551308,-1.188157,1.4121842,1.7425182,-1.086018,-1.8354486,0.986495,-0.20765503,-1.6583587,0.23306185,1.5812219,1.5812092,1.0047909,1.2528688,-0.7880092,1.4561057,1.010429,0.89803606,-0.450815,1.2939006,-2.3574708,-0.07777499,2.2903805,0.33128026,-1.4612029,1.2472116,0.08596711,-0.17392313,0.7563364,1.166666,1.4311919,1.297424
http://dbpedia.org/resource/Tauheedul_Islam_Girls'_High_School__Tauheedul_Islam_Girls'_High_School__1,-0.15845516,0.15440252,-0.080609635,-1.3530829,0.16126908,0.22461186,-0.07582771,0.4448214,-1.0076611,-0.058494527,-1.112975,0.9271504,0.2261,-0.5297006,-0.8435324,-1.1330134,-0.2607771,-0.35967934,0.05918055,0.035669085,0.46651298,0.30223098,-0.66082895,0.09611012,-0.5598767,-0.69206333,-0.95522016,0.08233456,0.6782404,0.2823417,0.1145749,-0.31760603,-0.05508326,-0.078106135,-0.12095781,-0.763747,-0.3185661,0.36580276,-0.5620781,0.65868694,0.15213776,0.003756894,-0.09749733,-0.5071263,-0.148041,0.59720254,0.56725657,-0.18195853,0.21337919,0.32954222
http://dbpedia.org/resource/Carlo_Stratta,-0.26777425,-0.92175174,-0.0718895,-0.908658,-0.2104204,0.30764633,0.1922988,-0.15532176,-0.8460554,0.16823839,-0.30604598,-0.09632512,-0.66839486,0.5235052,-0.6572738,0.6669001,0.12105262,-0.077700004,-0.1577639,-0.92797756,0.16315573,-1.5998987,-0.86811167,1.445862,0.4180067,0.28641722,1.6386017,0.058272213,-0.674451,0.41059014,-0.09227711,-0.6809185,1.6768684,0.63485914,-0.06878331,0.26272145,0.26945412,0.50028217,1.4285914,-0.44792873,-0.4550716,0.50732136,-0.22751635,0.428055,-0.18453412,-0.12809326,0.44147858,-1.0467057,0.26487586,0.8313313
http://en.wikipedia.org/wiki/A_Year_with_the_Queen,-0.13046007,0.9465033,-0.55020976,0.19715193,0.3328654,0.30082485,-0.13055724,0.39336443,0.7970221,0.6918669,0.5547536,-1.0961788,0.55949885,1.4760936,0.355137,-0.14567961,0.14528123,1.0711716,0.55750716,-0.8678567,-0.10320627,0.14688945,0.9837364,-0.79268086,-1.1349043,-0.2525526,-0.07675275,0.096446425,-0.21225922,0.8212499,0.00841061,0.16095343,0.904548,-1.1235734,-1.043896,0.15765288,-0.12783347,0.60194534,0.67344785,-0.03049359,-0.8441957,-0.24445617,-0.5594984,-0.18964559,-0.1469493,-0.046488572,0.28377518,0.05007072,-0.6164557,-0.022956308
"http://dbpedia.org/class/yago/WikicatBuildingsAndStructuresInGeorgeTown,Penang",-0.124969825,0.87692106,0.46553853,1.6958823,-0.9884265,-1.4940733,-0.44554558,-0.118163295,-0.6845138,-1.2844899,1.3424022,-0.63208663,0.15322126,0.45224994,-0.4687485,-0.16914342,0.5293133,-1.2686378,-0.3352078,0.3209334,0.52094454,0.73106563,0.182596,0.4226038,-0.6526971,0.7563461,-1.1059723,0.374465,-1.3232701,1.1211338,-1.1534302,-0.08784722,-1.0556449,-0.051422086,1.6458458,0.6437728,-0.24787448,1.143877,0.33906832,-1.0498955,0.33921126,0.044747315,0.19339092,1.6341084,-0.9683605,-0.3814996,0.017455682,0.1081398,0.243013,0.65737486
http://dbpedia.org/resource/Category:Method_Man_songs,-0.13768758,-0.19136433,-0.3889251,-0.23046438,0.24113184,-0.22096144,0.1872549,0.4257282,0.548075,-0.5625751,-0.27269816,-0.08130471,0.32789445,-0.55092955,-0.5173804,-0.2837061,-0.28561658,-0.45382038,-0.08917243,0.09621451,0.479029,0.5335587,-0.093504965,0.44588494,0.46407577,1.2823639,-0.18261468,-0.38467064,0.40668106,0.19676284,0.3653334,-0.2822035,0.18421827,-0.44996837,-0.43797383,0.28228807,0.5100811,-0.40456286,-0.27425164,-0.17645223,-0.039123744,0.32444206,0.355505,-0.7137362,0.069393,-0.36040783,-0.23326701,-0.89930284,0.13313498,-0.09578381
http://dbpedia.org/class/yago/Building102913152,-0.30077693,0.6893908,-0.275386,-0.6773156,-0.093465984,0.55951244,-1.172582,0.034177788,0.37727395,0.33432013,-0.6507479,0.22951566,-0.33531883,-0.24175954,-0.3838533,-0.2955284,-0.6462487,0.09076786,-0.18361181,-0.23416303,0.47734097,0.63243115,-0.5203643,-0.7559317,-0.7317475,-0.6081907,0.45581958,0.43864685,0.9249162,-0.21738802,0.36011276,-0.4940323,-0.48547167,-0.0032137835,-0.5853065,0.093827955,-0.13481052,0.50422174,-0.5803307,0.0033204614,-0.47213554,0.42283982,0.9512822,0.022825692,-0.36521623,-0.33452037,-1.0909675,0.1589111,0.27001414,-0.9074766
"http://dbpedia.org/resource/Arai,_Tokyo",-0.38006008,0.07900944,-0.38187253,0.53601664,-0.5207264,0.82569087,-0.12596145,-0.45497432,1.1676822,0.16637151,-1.0325985,-0.022110166,0.21236996,-0.7387586,-0.7282802,0.9805946,-0.4690504,-0.12177244,0.5329006,0.11572448,0.3052096,-0.37990507,-0.38398144,-0.42894638,0.17373693,0.5652608,0.06615977,0.27555418,0.2613298,1.1461499,0.41739318,0.012208108,0.8346912,-1.1500612,-0.19609414,0.099826984,0.39397028,-0.22624707,-0.04730813,0.48117673,-1.1083599,0.06313332,-0.20306122,0.7809908,-0.10587204,0.91629755,-1.1171627,-0.19740851,-0.38121653,-0.45040315
http://en.wikipedia.org/wiki/Peggy_Pascoe,-0.33581337,-0.32700768,-0.73406905,0.31747594,1.1116914,-0.58749896,-0.4316752,-0.32254738,0.25386193,0.94547975,1.1780108,-0.94138074,1.4202073,0.4431056,0.18191129,-0.91169226,0.3512245,0.13593288,-0.30396006,-0.53569245,0.32972193,1.3628689,0.98428965,-0.30878448,0.82578254,-1.281812,-0.8114365,0.17322604,-0.21316375,-0.42916867,-0.4731723,-0.38639456,0.37872812,-0.9826942,-0.8304646,1.247294,0.88429904,0.14821285,0.3208017,0.8217311,-0.9688413,-1.0788035,-0.2812722,-0.28374588,-0.35553497,-0.3150596,1.3385118,-0.87390614,0.30839565,0.34672862
http://dbpedia.org/resource/Zimbabwe_Division_1,0.2514292,-0.98919016,-0.3932736,-0.91986924,0.66929,0.5325063,0.18376504,-0.045785367,-1.0370818,0.12928137,0.7846283,-1.6716831,0.30520734,0.5466392,-0.387537,0.43279624,1.3938823,-0.7960426,0.33250153,-0.031321622,-0.58830243,-1.0345446,0.8463742,0.28225118,-1.8236457,-0.35245788,-0.93464345,-0.32048208,0.8412732,-0.8540064,-0.94609535,-0.81811386,0.94613576,-1.7838165,-1.0101646,0.01724759,0.22928034,0.19799924,1.1763058,-0.77769953,-1.1452868,-0.33506492,0.26918072,0.25125763,0.37756065,-0.19392845,-0.66113406,-0.44595975,0.02824408,0.3563717
http://dbpedia.org/resource/José_Luis_Torrijo,-0.48154113,0.7407384,0.05279371,-0.4356979,0.04115316,1.1649073,-0.28119615,-0.7561917,-0.7423374,0.01572197,0.21182974,-0.800187,0.9612859,0.7342782,-0.8204223,0.5862284,-0.30182284,0.82681155,-0.3643566,1.0980523,-0.18836929,-0.5442188,-0.5138714,-0.41879332,0.86250544,0.8711408,-0.73011005,0.14453201,0.13300958,0.09095797,0.3311083,-0.27626583,0.44591963,0.26116988,-0.65278,0.26294544,-0.418125,-0.88306564,0.5323484,0.27855438,-0.24612328,0.6070136,0.49306464,-0.8427395,-0.34437868,-0.43824503,-1.16735,0.5245247,0.52573997,0.028623506
http://dbpedia.org/resource/Reina_de_Mi_Tierra_2011,-0.12713365,-1.0164077,-0.3485601,-0.7090776,0.113753475,-1.3743615,0.36079276,0.35945496,0.1215876,0.43276614,0.64054847,-0.74339724,0.21291627,0.87265503,1.8084373,1.7489011,0.96963114,0.23905559,-0.3786276,1.5509814,-0.60424757,-0.14748615,1.1079975,0.673524,-0.7505777,0.8565522,1.2673438,0.25268537,-1.0972196,-0.6884016,-0.37824842,-1.0551419,0.15071526,-0.47671655,0.030520145,0.019165762,0.49990118,1.5330108,1.579485,-1.0604328,-0.59712404,1.4788455,-0.52628005,-0.5831587,-0.07597333,0.11540904,-1.3295262,-0.16412656,-0.29649135,-1.6911517
http://dbpedia.org/resource/Nicomachus_of_Macedon,-0.31980115,1.3261532,-0.3719883,0.39746478,0.51099473,-0.33900434,0.9166239,-0.54112685,-0.7147355,1.111294,-0.39083093,-0.5731717,0.86310554,0.7590118,0.20745368,0.38590652,1.14694,-0.14311595,-0.09871681,0.18554422,-0.28915316,0.59956723,0.33628318,-0.05155874,-0.6256607,-0.58566046,0.115607865,-0.4400727,-0.97798234,-0.10533057,1.3607329,-0.9339621,0.33117217,-0.040188808,-0.12414875,-0.28127986,0.07449068,-0.64988273,-0.34187874,0.5916157,-0.8790717,0.44840944,0.83392733,1.45374,0.40182555,0.08979309,0.67451257,-1.1462251,0.24408138,-1.4096566
http://dbpedia.org/resource/Boletus_rex-veris,-0.7141397,-0.7448624,-0.16455427,1.1144457,-0.18675356,-1.0590655,0.25539938,0.20275493,-1.0831457,-1.0544883,-0.41702443,0.8679115,-0.82377553,-0.23611878,0.44655848,0.33482227,-0.76918375,-1.1144205,-0.10950146,-0.8975065,-0.16632673,-0.14958547,1.0968505,1.1326478,0.13847716,-0.18044567,-0.5110085,-0.43820652,0.027057601,-1.134003,1.6478689,-0.20887426,0.20066468,-1.5715611,0.11122201,0.035413735,0.51628613,0.5145662,-0.68776786,-0.9724613,-0.9057134,-0.90611285,0.7147862,-0.8050463,0.461842,-1.0478572,0.899398,-0.79944533,-0.5002388,-0.4621593
http://dbpedia.org/class/yago/WikicatLibertyXAlbums,-1.0220581,-0.90762216,0.13833317,0.20365818,0.28368255,1.1331239,-0.103065215,-0.22909304,-0.6385019,-0.3610454,0.24979818,0.20465435,0.4252818,-0.16416514,0.4987018,0.17763,-0.54934573,0.7034203,-0.22003874,-0.75551385,0.20097898,0.25302958,-0.5887365,-0.18205108,1.2301787,0.037447102,-0.2099569,0.45386216,-0.07626181,0.1618627,0.17328516,1.2566566,0.17114781,0.73429686,0.65202457,-0.8624399,0.0017826221,0.020943698,0.21537173,-0.02581338,0.6847472,0.4771476,0.0030541408,-0.2818501,0.5726574,-1.5309688,0.78067607,-0.084772564,-0.2826448,0.15794455
http://en.wikipedia.org/wiki/Moving_Out_(video_game),-0.5905033,0.021435827,-0.18482539,0.067753136,1.0041654,0.058369674,-0.74152255,-0.7451872,0.5419347,0.47971222,1.0509894,-0.045538604,0.85293657,-0.25101534,0.60304505,0.38911054,0.85585684,-0.06390979,-0.51341933,0.42958018,0.6021727,0.24941376,1.088099,-0.35640192,0.39340723,-0.91354275,-0.6278057,0.7131232,-0.66188854,-0.42148897,0.04876466,0.0329955,-0.4947561,-0.8309557,-0.7248818,0.682058,0.32996726,0.09968337,-0.23190907,-0.17864063,0.055251636,0.1225466,-0.10766194,-0.2851819,-0.06304237,0.17787665,0.94108737,0.513843,0.5062073,-0.58794445
http://dbpedia.org/resource/S.S._Lazio_Calcio_a_5_(women),0.2480402,0.2904604,-0.5167322,0.72796845,0.09543497,0.16710809,0.33454192,0.012846038,-1.0734336,0.28216255,-0.07852535,0.1277401,-0.6637869,1.4790242,0.05173671,-0.30255553,0.726231,0.5846111,0.14418234,0.24140775,-0.25528288,-0.940849,-0.2178354,0.3026175,-0.1551265,-0.72103214,-0.40756726,-0.042813774,-0.08297685,-0.16424985,0.073944,-0.747087,0.58741355,0.10464261,-0.58664775,-0.1352455,-0.20179407,-0.5948495,1.0384622,-0.47196865,0.29714373,0.8345192,1.7619087,-0.76039964,0.053406246,0.32037762,0.17680086,0.11177121,-0.089346126,-0.24911657
http://dbpedia.org/resource/Massimo_Sarmi,-0.0037938831,-1.1518517,-0.07365464,-1.1334459,-0.5116731,0.049594536,1.0558547,0.7201948,-0.94355905,0.10668373,-0.034718443,0.3612239,-0.68426484,0.32003933,-0.0909629,0.27176237,0.84766686,0.40101507,0.027764997,-0.13489103,-0.10555615,-1.3066852,-0.014496008,1.1937969,0.10586784,-0.16723585,0.95673156,-0.21617545,-0.76611644,-0.79370797,-1.3716363,-1.2780612,1.2884318,0.2519959,1.2655956,-0.15826346,0.18535909,0.74905735,1.2832112,-1.2023878,-0.61723447,1.0129112,-0.93597215,0.46753868,-0.21593007,0.111223094,0.2940447,-0.7655807,-0.0271312,-0.080936804
http://dbpedia.org/resource/Perry_Lee_Dunn,0.7578364,0.3063702,-0.6528049,0.25340557,-0.06126172,-0.8648132,-0.43523753,0.5356694,-0.9310438,1.0626893,0.124168284,-0.5534351,-0.027422925,-0.82662266,-0.52524084,0.7406377,-0.47097164,0.106428325,-0.36978525,-0.07605412,0.4760541,-0.7851747,0.8128399,1.3251165,0.749862,-0.78749955,-0.5426939,0.20053722,-1.0208088,-0.27271193,-0.5068127,0.43913814,-0.057519823,-0.09613671,-0.7688688,-1.0150664,-0.8837138,0.42263594,0.85196865,-1.0504075,0.3570189,-0.89335173,-0.1533195,0.9234918,0.3289114,0.6843369,-0.9536595,-0.75731325,-0.41001177,-0.08839366
http://dbpedia.org/resource/Derek_Frye__CareerStation__9,-0.5114281,1.1731336,0.4801701,-1.2604252,0.40205482,0.24164502,0.5593801,0.29872635,-0.6074863,-0.3230058,-0.77849895,-0.28325322,-0.22248635,-0.21720746,-0.7716995,-0.8553503,0.38715535,-0.68701345,0.32522622,-0.062816486,-1.127881,1.1408019,-0.11208268,-0.7530863,-1.4645314,0.21214975,0.8810321,0.08006396,1.187086,0.016532803,0.58784735,0.0030627125,0.67927015,0.11267617,0.054998353,-0.22143425,-0.67000633,-0.577628,-0.56571114,1.2169816,-0.27684224,-0.41480523,0.31427684,0.28483978,-0.7317388,-0.08203855,-1.5543602,-1.0752054,-0.19591162,0.3257666
http://en.wikipedia.org/wiki/Dick_&_Betsy_DeVos_Family_Foundation,0.123771094,0.64659214,-0.13274318,0.39987278,0.80537486,-0.05793542,-0.7639433,-0.78063923,0.051612627,0.23522982,0.78371227,-1.3149253,0.7599055,0.1539872,0.096529804,-0.5797913,1.4552104,-0.6391665,0.044248454,-0.71642333,0.59043604,0.8723487,0.8038357,0.14930922,-0.54902434,-0.17811601,-0.5891883,0.79038376,-0.78000855,-0.5937645,0.5403233,0.49801993,0.2640925,-0.6910941,-1.0377057,0.7443742,0.21057372,0.14094155,-0.38831854,-0.025242515,-0.19078657,-0.727583,0.587798,-0.59110075,-0.015162682,-0.15464087,1.1206627,0.001830821,-0.08528802,-0.73390484
http://dbpedia.org/class/yago/WikicatAmericanPeopleOfEnglishDescent,-0.46457088,0.24903911,0.36112246,-0.15509507,-0.36084792,-0.44200838,-0.25604033,-0.8344636,1.252259,-0.52528465,-0.054463312,1.5529813,1.341562,-0.11621819,-1.1799825,-1.2859921,-0.46023086,-0.98852545,-0.23013458,0.054066677,0.1201689,-0.26554915,-0.26049808,-0.5063777,-0.56535894,0.43629876,0.66897994,0.093305886,-1.0625525,0.77283925,0.8762918,0.23514014,0.45092165,0.31494293,0.91576034,0.2443908,-0.69342846,0.6223676,0.9105315,1.3596185,0.6024686,-0.060597084,-0.4361675,0.26798105,-0.21974275,-0.4648645,-0.017161213,-0.5231732,0.6572387,1.0960981
http://dbpedia.org/resource/Stanstead_Abbotts,1.141714,-0.31165376,0.432375,0.4204722,0.42203972,-0.6852301,1.322885,0.44396338,0.4864259,-0.090481244,-0.31591362,0.94976753,0.23293081,-0.89734197,-0.31230363,-0.23576903,-0.90889764,0.3216492,0.67926484,-0.9288053,-0.105646834,0.9797578,-1.0527599,-0.20955513,0.8843624,-0.822244,-1.1176716,-1.2741269,0.40244472,-0.29820454,1.0753121,-0.20621987,-1.0230656,0.87214154,-0.9907663,-0.36986765,-0.7108301,-0.0658743,-0.9832555,0.3519213,0.20457712,-0.43579555,0.39687508,-0.8266223,0.5692103,-0.63872284,0.8444106,0.19184951,-1.3183188,1.1129405
http://en.wikipedia.org/wiki/Ashknazim,-0.20386747,0.9740955,-0.53267294,0.61567515,-0.4251702,0.0072481367,-0.82943803,-0.8706475,-0.026062032,0.51086587,0.48181927,-0.4249152,0.59919006,0.47422236,0.256672,0.4251021,0.7902769,0.16839653,-0.080661185,-0.6194093,0.32369572,0.97629327,0.35098442,-0.2506132,0.2109679,-1.2656765,0.0057364,0.5912564,-0.37225676,-0.3569247,0.27907524,0.11729459,-0.49029845,-0.7044834,-0.9698597,0.31962204,-0.25827208,0.033743795,0.30950883,-0.47944623,-0.39248025,-0.8864482,0.10253291,-0.58824867,0.24152361,0.21116766,0.42812157,-0.51145774,0.1966991,-0.3020724
http://dbpedia.org/resource/Excitatory_amino_acid_transporter_2,0.29342568,0.31252763,-0.06143046,-0.95281976,0.46416104,0.54054207,-0.1258881,0.5705917,-0.42181346,-0.22264451,0.82401776,-0.18409929,0.46315303,1.0689319,0.82029957,-0.29593003,-0.22804046,-1.1809472,0.086234234,0.5111643,-0.32662666,-0.10287171,0.78794223,-0.21908511,0.41596422,-0.5836566,0.40721202,-0.97005045,-1.0848126,-1.2102929,-0.83473074,0.5313836,-0.56922156,-1.3237044,-0.4301671,-0.33066168,-0.1074981,0.872526,1.032148,0.7057391,0.3075452,-0.7154515,0.2770707,0.40957022,0.010371047,0.3286241,-1.1856133,0.35414714,0.061941896,0.19829409
http://dbpedia.org/resource/2020–21_Sydney_FC_season__Harry_Van_Der_Saag__1,0.38102758,0.3057541,-0.66051525,-0.2866704,0.6139478,0.5443378,0.33820546,0.6068969,-0.60940063,0.22316897,-0.9276889,1.0457827,0.76686656,-0.51386356,-0.7892042,-0.33359015,0.13493317,-0.16853184,0.71407354,0.527464,-0.42007628,0.66145104,0.09304188,0.3064275,-0.43370005,-0.9467132,-0.8766206,-0.38051862,0.22119203,-0.41135848,1.1668688,-0.4652405,-0.39097503,-0.5564778,-0.44839925,-0.84455884,0.544846,-0.33312476,-0.63997537,0.26735178,-0.28011066,-0.20463622,-0.6591225,-0.6006796,0.41996005,0.45776922,0.5820665,-0.486446,-0.20378953,0.5875126
http://en.wikipedia.org/wiki/Peter_Richards_Artist,0.3104899,0.89740825,0.22990459,-0.5497097,0.8874518,0.028228063,0.32624963,-0.62505084,0.23726575,0.4631123,0.5890853,-0.440078,1.0088035,0.3047835,0.5183555,1.0448921,0.9778518,0.43424428,0.3077024,-0.391256,0.41152123,0.38844165,0.9484081,0.15578027,0.12737654,-0.77245104,0.28632024,0.49829113,0.26444557,-0.26864994,0.51910245,0.44019124,0.30495718,-0.24954401,-0.9358613,-0.18938267,-0.25065604,-0.505255,1.0020301,-0.21211404,-0.3125809,-0.6877395,0.11177877,-0.0960796,-0.37589148,-0.5678457,1.2530265,-1.0635477,0.2621333,-0.42710918
http://dbpedia.org/ontology/Book,-0.24950328,0.8144265,1.0156556,0.50905675,0.78148127,-0.9993194,-1.3445728,-1.1580693,-0.23140106,-1.8386779,1.004446,1.0259812,0.5696915,1.3277904,-1.52861,1.471358,-1.3741974,-0.020580351,-0.30850193,-0.24435642,0.9696235,1.571539,0.9135961,0.11573195,-1.548032,-1.5038413,-0.5994509,0.4118183,-1.5157496,0.6696298,1.3871127,1.6756173,-1.1154968,0.85687125,1.5001538,0.7536312,-0.19514686,0.91774803,0.3049769,1.5689018,0.6777035,-0.19918287,-0.96737576,0.5952849,-0.26394746,-1.6709702,0.70388156,1.3822992,1.0644267,0.5392897
http://commons.wikimedia.org/wiki/Special:FilePath/MarymountU-5276-012122.jpg?width=300,-0.19951873,-0.1667661,0.3827938,-0.8837029,-0.40581295,-0.41592684,-0.27055642,0.67736787,0.73971087,0.15517552,-0.21925053,0.22493808,-0.109954014,0.24077307,0.41108415,-0.043332316,0.4989383,0.06540252,-0.019093305,0.9494638,-0.34098664,-1.0327467,-1.0323184,-0.31387275,-1.1140977,-0.8120505,1.0479177,0.23182294,0.9632998,1.0215666,-1.2455589,-1.1281424,0.36086836,-0.29517132,0.5704969,0.026938133,-0.92978525,1.1544205,0.40646464,1.169107,0.27136493,1.2773566,-0.8340823,0.6873498,-1.1016774,0.48809752,0.020093072,0.1009704,-0.8840942,-0.9435691
http://dbpedia.org/resource/Marin_County_Sheriff's_Office_Search_&_Rescue,0.30329403,-0.07200764,-0.8192173,-0.689623,-0.8849323,-1.0576957,0.483335,0.34484956,0.67132676,-0.27197683,-0.6904329,0.70379686,0.70801944,0.9076816,-0.24873109,-0.684159,0.20827483,0.5278553,-0.11375006,-0.74775,-0.1780844,0.50032556,0.12571608,0.030224651,-0.5839887,0.80950373,0.692207,-0.48746097,-0.024477063,0.3565197,0.8181225,-0.009574216,-0.6290138,-0.4478201,-0.23540753,0.13944295,0.7342354,-0.45932615,-0.55631804,0.52005243,-0.6231724,0.17610973,-0.33949342,0.374712,0.5248216,-0.049243268,-0.08243868,-0.29888374,-0.40305686,0.58951056
http://dbpedia.org/resource/Max_Friedländer_(journalist),1.016204,-0.24754997,-0.6331885,0.40597212,-0.01556468,1.3924148,0.89532566,1.3134075,0.35786992,0.28588068,-0.4634407,0.88852715,0.12322453,-0.97325516,-0.05010176,0.9652075,0.6669609,-0.8592908,0.8169541,-0.84242475,-0.36458743,-0.060786527,-0.60574186,1.2147108,-0.7129305,-0.15475316,-0.7855079,-0.81069136,-0.42587593,-0.7650252,-0.5981965,-1.0050873,0.51797515,-0.50494856,-0.8834031,-0.30777317,1.3056487,-0.02583319,0.24292533,0.17412877,-0.976269,0.11477489,0.79037166,-1.2763377,1.2897954,0.87039125,-0.12487949,-0.5944091,-1.1087198,-1.081666
http://dbpedia.org/resource/Category:201_BC,-0.044932343,0.2186733,-0.9073981,-0.92354566,0.33002892,0.3342501,0.26209587,0.9988321,1.1917185,-1.2627763,0.20832215,0.39701918,0.14589176,-0.18517904,-0.42077932,-0.37832943,0.3215086,0.048296083,0.068712205,0.39150476,-0.6681013,0.24571264,-0.8541006,0.27266806,-0.3138986,0.38919625,-0.03163699,-1.0152878,0.9942461,0.31140396,1.2576259,-0.563989,-0.32516772,0.21219485,-0.9125695,0.13386032,0.3039511,-0.8622194,0.5410509,-0.29421633,-0.026062716,0.1751584,0.2277319,-0.51760006,0.45339113,0.31351113,0.21253756,-0.8531965,-0.288053,-0.34246215
http://en.wikipedia.org/wiki/Lee_Seng_Tee,-0.032214034,0.84082824,-0.022816405,0.62020814,0.25661162,-0.32747546,-0.07139401,0.02237749,0.89453,0.40559775,0.7573043,-0.9344547,-0.09977738,1.0087876,0.7324432,0.63243204,0.89077204,-0.013938876,0.12413604,-0.028465448,0.13055497,0.8957923,-0.1006842,-0.043520104,0.55670464,0.08053262,-0.07777309,0.14716667,0.19492099,-0.2251564,0.03171457,0.08458795,0.077234544,-0.8210748,-0.20524204,0.08995961,0.31080636,-0.19856982,0.04321699,-0.19670509,-0.58004737,-0.0343961,-0.16716297,-0.19943906,-0.087990716,-0.010971015,0.1929889,0.17714988,0.16112661,-0.6340726
http://dbpedia.org/class/yago/Whole100003553,-0.50845534,0.16524099,1.6789502,-0.73111385,0.8227096,0.33345288,-0.9413238,-0.8980696,-0.15055534,-1.3280144,0.4499947,0.047299948,0.2273087,-0.82494307,-0.8206319,-1.4735253,-0.5546998,-0.26445928,-1.5703707,0.23188832,1.4691389,0.582037,-0.720012,-0.98350835,1.1565175,1.4690695,-0.8691836,0.16761743,-1.2232846,-0.14722045,-0.124763675,0.40172887,0.08084074,1.8698763,-0.2149758,1.1759604,0.27483466,0.072707474,-1.6472225,2.5100083,1.3829129,-0.38612524,-0.8411801,-0.58923876,-0.4831739,-2.3290281,0.42235363,0.5016547,1.233889,1.7377443
http://commons.wikimedia.org/wiki/Special:FilePath/Naturalis_004.jpg?width=300,0.5055682,0.011842256,0.45438996,-0.85828966,-0.40657002,0.56136465,-0.1930955,1.049637,-0.17047332,0.24103647,0.097720936,-0.45897493,0.028547717,-0.030799743,0.7665264,0.10274521,0.44532707,0.3513864,0.42662415,1.0430448,0.0754229,-0.56091356,-0.8348606,-0.8851032,-1.2731576,-0.48597172,0.8602256,0.51240337,0.8413217,0.34435183,-1.1136863,-1.0653709,-0.075482324,-0.57927036,1.1250298,-0.84744877,-0.12191358,1.1718655,0.84582055,0.6888085,-0.17867568,1.3634353,0.48882863,0.7362647,0.16660179,-0.21717638,0.32886574,0.4792975,-0.6621761,-0.84673005
